filename,beard,mustache,glasses_binary,hair_color_label,hair_length
s1_03580.png,1,1,1,3,2
s1_03581.png,1,1,0,1,1
s1_03582.png,0,0,1,0,2
s1_03583.png,1,1,0,4,2
s1_03584.png,1,1,1,4,1
s1_03585.png,0,0,1,4,2
s1_03586.png,0,0,1,1,1
s1_03587.png,0,0,0,3,1
s1_03588.png,0,0,1,0,1
s1_03589.png,0,0,0,4,2
s1_03590.png,0,0,0,1,2
s1_03591.png,0,0,1,0,2
s1_03592.png,0,0,1,1,1
s1_03593.png,0,0,0,1,1
s1_03594.png,0,0,0,2,1
s1_03595.png,1,0,0,4,1
s1_03596.png,0,0,1,2,2
s1_03597.png,0,0,0,3,2
s1_03598.png,0,0,0,0,2
s1_03599.png,0,0,0,1,2
s1_03600.png,0,0,0,1,2
s1_03601.png,0,0,0,2,1
s1_03602.png,0,0,0,1,2
s1_03603.png,0,0,0,4,2
s1_03604.png,1,1,0,0,1
s1_03605.png,0,0,0,0,1
s1_03606.png,0,1,1,1,1
s1_03607.png,0,0,0,4,2
s1_03608.png,0,0,1,0,2
s1_03609.png,1,1,1,3,1
s1_03610.png,0,0,0,4,1
s1_03611.png,0,0,0,4,2
s1_03612.png,1,0,0,0,2
s1_03613.png,0,0,0,0,2
s1_03614.png,1,1,0,1,2
s1_03615.png,1,1,1,1,2
s1_03616.png,1,1,0,3,0
s1_03617.png,0,0,1,3,2
s1_03618.png,1,1,1,2,1
s1_03619.png,1,0,1,1,1
s1_03620.png,1,1,1,0,0
s1_03621.png,0,0,0,4,1
s1_03622.png,0,0,0,4,2
s1_03623.png,0,0,0,4,1
s1_03624.png,0,0,1,0,1
s1_03625.png,0,0,1,1,1
s1_03626.png,0,0,0,4,2
s1_03627.png,0,0,1,1,1
s1_03628.png,0,0,1,1,2
s1_03629.png,0,0,1,0,2
s1_03630.png,0,0,1,1,0
s1_03631.png,0,0,0,1,1
s1_03632.png,1,1,0,1,1
s1_03633.png,0,0,0,4,2
s1_03634.png,1,1,1,2,2
s1_03635.png,0,0,0,4,2
s1_03636.png,0,0,0,0,1
s1_03637.png,0,0,0,1,2
s1_03638.png,0,0,1,0,1
s1_03639.png,0,0,0,4,1
s1_03640.png,0,0,0,1,1
s1_03641.png,0,0,0,4,1
s1_03642.png,0,0,1,4,2
s1_03643.png,1,1,0,1,2
s1_03644.png,1,1,0,0,2
s1_03645.png,0,0,0,2,1
s1_03646.png,0,0,1,4,2
s1_03647.png,1,1,1,2,1
s1_03648.png,0,0,0,4,2
s1_03649.png,0,0,0,1,2
s1_03650.png,0,0,0,3,1
s1_03651.png,1,1,0,4,2
s1_03652.png,0,0,0,0,2
s1_03653.png,0,0,1,3,1
s1_03654.png,0,0,1,1,2
s1_03655.png,0,0,0,0,0
s1_03656.png,0,0,1,1,2
s1_03657.png,1,0,0,2,0
s1_03658.png,0,0,1,4,2
s1_03659.png,0,0,0,4,1
s1_03660.png,0,0,0,1,1
s1_03661.png,0,0,0,4,2
s1_03662.png,0,0,0,1,1
s1_03663.png,1,1,0,4,2
s1_03664.png,0,0,1,2,1
s1_03665.png,0,0,1,2,2
s1_03666.png,0,0,0,1,2
s1_03667.png,0,0,0,0,2
s1_03668.png,1,0,1,4,1
s1_03669.png,1,1,1,2,2
s1_03670.png,0,0,0,4,0
s1_03671.png,0,0,0,1,2
s1_03672.png,0,0,1,2,1
s1_03673.png,0,0,0,1,1
s1_03674.png,0,0,0,1,1
s1_03675.png,1,1,0,4,1
s1_03676.png,0,0,1,0,2
s1_03677.png,0,0,0,0,2
s1_03678.png,1,1,0,4,0
s1_03679.png,0,0,0,1,2
s1_03680.png,0,1,1,0,2
s1_03681.png,0,0,0,2,2
s1_03682.png,1,0,0,4,2
s1_03683.png,1,1,0,4,2
s1_03684.png,1,1,1,3,2
s1_03685.png,0,0,0,0,1
s1_03686.png,0,0,0,4,2
s1_03687.png,0,0,1,4,2
s1_03688.png,1,1,1,4,1
s1_03689.png,1,0,0,1,1
s1_03690.png,0,0,1,1,2
s1_03691.png,0,0,1,0,1
s1_03692.png,0,0,0,4,1
s1_03693.png,0,0,1,1,1
s1_03694.png,0,0,0,0,2
s1_03695.png,0,0,0,2,1
s1_03696.png,0,0,0,1,2
s1_03697.png,0,0,0,4,2
s1_03698.png,1,1,1,4,1
s1_03699.png,0,0,0,2,2
s1_03700.png,0,0,0,1,2
s1_03701.png,1,0,0,0,2
s1_03702.png,0,0,1,1,1
s1_03703.png,0,0,0,0,1
s1_03704.png,0,0,0,1,2
s1_03705.png,0,0,0,4,1
s1_03706.png,0,0,1,0,1
s1_03707.png,0,0,1,1,1
s1_03708.png,1,1,0,1,0
s1_03709.png,0,0,0,1,2
s1_03710.png,1,1,1,1,2
s1_03711.png,1,1,0,2,1
s1_03712.png,0,0,1,4,2
s1_03713.png,1,0,0,0,1
s1_03714.png,1,0,0,4,2
s1_03715.png,1,1,0,0,1
s1_03716.png,0,0,0,1,2
s1_03717.png,0,0,1,2,2
s1_03718.png,0,0,0,0,2
s1_03719.png,0,0,1,2,2
s1_03720.png,0,0,1,1,1
s1_03721.png,0,0,0,4,1
s1_03722.png,1,1,1,1,1
s1_03723.png,1,1,1,1,1
s1_03724.png,0,0,0,4,1
s1_03725.png,0,0,1,3,2
s1_03726.png,0,0,0,1,2
s1_03727.png,0,1,1,4,2
s1_03728.png,0,0,0,1,2
s1_03729.png,0,0,1,1,2
s1_03730.png,0,0,1,1,2
s1_03731.png,1,1,0,2,1
s1_03732.png,0,0,0,4,1
s1_03733.png,0,0,1,4,2
s1_03734.png,0,0,1,1,1
s1_03735.png,0,0,1,1,0
s1_03736.png,0,0,1,0,2
s1_03737.png,1,1,0,1,2
s1_03738.png,0,0,0,1,2
s1_03739.png,0,0,1,2,1
s1_03740.png,1,1,1,1,2
s1_03741.png,0,0,0,1,2
s1_03742.png,0,0,1,3,1
s1_03743.png,0,0,0,3,2
s1_03744.png,1,1,1,4,1
s1_03745.png,1,1,0,2,2
s1_03746.png,0,0,0,1,2
s1_03747.png,1,0,0,4,1
s1_03748.png,0,0,1,4,2
s1_03749.png,1,0,0,0,2
s1_03750.png,1,0,0,0,1
s1_03751.png,0,0,0,0,2
s1_03752.png,0,0,1,4,0
s1_03753.png,0,0,0,4,2
s1_03754.png,0,0,1,1,1
s1_03755.png,0,0,0,1,1
s1_03756.png,0,1,0,1,2
s1_03757.png,0,0,0,1,2
s1_03758.png,1,1,0,0,2
s1_03759.png,1,1,0,4,1
s1_03760.png,1,1,0,0,1
s1_03761.png,0,0,0,4,1
s1_03762.png,1,1,0,4,1
s1_03763.png,0,0,0,4,2
s1_03764.png,1,1,0,3,2
s1_03765.png,1,1,0,1,2
s1_03766.png,1,1,0,3,0
s1_03767.png,0,0,1,4,1
s1_03768.png,0,0,1,4,2
s1_03769.png,1,1,0,1,2
s1_03770.png,0,0,1,4,1
s1_03771.png,0,0,1,3,1
s1_03772.png,0,0,0,4,1
s1_03773.png,1,1,1,1,2
s1_03774.png,0,0,1,0,1
s1_03775.png,0,0,0,2,1
s1_03776.png,0,0,0,4,1
s1_03777.png,0,1,0,1,0
s1_03778.png,0,0,0,1,1
s1_03779.png,0,0,0,0,2
s1_03780.png,0,0,0,4,1
s1_03781.png,1,0,1,4,2
s1_03782.png,0,0,0,0,2
s1_03783.png,1,0,0,1,1
s1_03784.png,0,0,0,0,2
s1_03785.png,0,1,1,4,1
s1_03786.png,1,1,0,1,2
s1_03787.png,1,0,0,0,2
s1_03788.png,0,0,1,2,2
s1_03789.png,0,0,0,3,2
s1_03790.png,0,0,0,1,2
s1_03791.png,1,0,1,1,1
s1_03792.png,0,0,1,2,2
s1_03793.png,0,0,0,1,1
s1_03794.png,0,0,1,1,1
s1_03795.png,1,1,0,4,0
s1_03796.png,0,0,0,3,2
s1_03797.png,0,0,0,3,1
s1_03798.png,0,0,0,0,2
s1_03799.png,0,0,0,0,2
s1_03800.png,1,0,0,1,2
s1_03801.png,1,1,0,1,1
s1_03802.png,0,0,0,0,1
s1_03803.png,0,0,0,3,2
s1_03804.png,1,0,1,0,1
s1_03805.png,0,0,0,0,2
s1_03806.png,0,0,0,2,2
s1_03807.png,1,1,0,0,2
s1_03808.png,1,1,0,1,1
s1_03809.png,0,0,0,0,1
s1_03810.png,0,0,0,1,2
s1_03811.png,1,1,1,2,2
s1_03812.png,1,1,0,4,2
s1_03813.png,1,1,0,0,2
s1_03814.png,1,1,0,1,1
s1_03815.png,0,0,0,4,2
s1_03816.png,1,0,1,1,1
s1_03817.png,0,0,0,1,1
s1_03818.png,1,1,0,0,2
s1_03819.png,0,0,0,1,2
s1_03820.png,1,1,0,1,2
s1_03821.png,0,0,0,1,2
s1_03822.png,0,0,0,1,1
s1_03823.png,0,0,0,4,2
s1_03824.png,0,0,0,4,2
s1_03825.png,0,0,0,1,2
s1_03826.png,0,0,0,1,1
s1_03827.png,0,0,0,0,2
s1_03828.png,0,0,0,0,2
s1_03829.png,0,0,1,4,1
s1_03830.png,0,0,1,3,1
s1_03831.png,0,0,0,1,2
s1_03832.png,1,1,0,4,2
s1_03833.png,1,0,1,0,1
s1_03834.png,0,0,0,4,1
s1_03835.png,0,0,1,4,2
s1_03836.png,1,0,1,4,2
s1_03837.png,0,0,1,3,1
s1_03838.png,1,1,1,1,2
s1_03839.png,1,0,0,1,2
s1_03840.png,0,0,0,1,2
s1_03841.png,0,0,0,2,1
s1_03842.png,1,0,0,0,1
s1_03843.png,0,1,0,1,1
s1_03844.png,0,0,1,2,2
s1_03845.png,0,0,1,1,2
s1_03846.png,1,1,0,1,1
s1_03847.png,1,1,1,2,1
s1_03848.png,1,1,0,4,2
s1_03849.png,0,0,0,3,2
s1_03850.png,1,0,0,0,2
s1_03851.png,0,0,0,0,1
s1_03852.png,0,0,1,1,1
s1_03853.png,1,1,1,4,1
s1_03854.png,0,0,0,0,2
s1_03855.png,1,0,1,1,1
s1_03856.png,1,0,1,0,2
s1_03857.png,0,0,0,4,1
s1_03858.png,0,0,0,1,2
s1_03859.png,1,1,0,0,2
s1_03860.png,0,0,0,3,2
s1_03861.png,0,0,1,1,1
s1_03862.png,1,1,1,0,2
s1_03863.png,1,1,0,0,1
s1_03864.png,0,0,0,0,1
s1_03865.png,1,0,0,1,1
s1_03866.png,1,1,0,0,2
s1_03867.png,0,0,1,0,1
s1_03868.png,0,0,0,1,2
s1_03869.png,1,1,0,1,2
s1_03870.png,0,0,1,0,2
s1_03871.png,0,0,0,0,1
s1_03872.png,0,0,0,0,1
s1_03873.png,0,0,1,3,1
s1_03874.png,0,0,1,4,2
s1_03875.png,0,0,0,3,2
s1_03876.png,0,0,1,0,0
s1_03877.png,0,0,1,1,1
s1_03878.png,0,1,0,2,2
s1_03879.png,0,0,0,0,1
s1_03880.png,1,0,0,0,2
s1_03881.png,0,0,0,4,2
s1_03882.png,0,0,0,4,2
s1_03883.png,0,0,0,0,1
s1_03884.png,1,1,1,1,1
s1_03885.png,1,1,0,1,2
s1_03886.png,0,0,0,0,1
s1_03887.png,0,0,0,4,1
s1_03888.png,0,0,0,0,2
s1_03889.png,1,1,0,4,2
s1_03890.png,0,0,1,1,2
s1_03891.png,0,0,0,4,2
s1_03892.png,1,1,0,0,2
s1_03893.png,0,0,1,0,1
s1_03894.png,0,0,0,1,2
s1_03895.png,1,0,0,0,0
s1_03896.png,0,0,0,0,1
s1_03897.png,1,0,0,2,1
s1_03898.png,0,0,1,2,1
s1_03899.png,0,0,1,4,2
s1_03900.png,0,0,1,2,0
s1_03901.png,0,0,0,2,2
s1_03902.png,0,0,0,1,1
s1_03903.png,0,0,0,1,2
s1_03904.png,0,0,0,1,2
s1_03905.png,1,1,0,3,2
s1_03906.png,0,0,0,0,2
s1_03907.png,1,1,0,2,2
s1_03908.png,1,1,0,4,1
s1_03909.png,0,0,1,2,1
s1_03910.png,1,1,1,2,2
s1_03911.png,0,0,1,4,1
s1_03912.png,0,0,0,1,2
s1_03913.png,0,0,0,1,0
s1_03914.png,0,0,1,1,1
s1_03915.png,0,0,0,0,1
s1_03916.png,0,1,0,2,1
s1_03917.png,1,1,0,0,1
s1_03918.png,0,1,1,3,2
s1_03919.png,0,0,0,2,2
s1_03920.png,0,0,0,1,0
s1_03921.png,0,0,1,0,2
s1_03922.png,0,0,1,3,2
s1_03923.png,1,0,1,1,1
s1_03924.png,0,0,1,0,1
s1_03925.png,0,0,0,0,1
s1_03926.png,1,0,0,3,2
s1_03927.png,0,1,0,1,2
s1_03928.png,1,0,1,2,2
s1_03929.png,0,0,0,4,1
s1_03930.png,0,0,0,0,1
s1_03931.png,0,0,0,4,2
s1_03932.png,0,0,0,0,1
s1_03933.png,1,0,1,1,2
s1_03934.png,0,0,1,3,1
s1_03935.png,1,1,0,4,1
s1_03936.png,0,0,0,2,2
s1_03937.png,0,0,0,0,1
s1_03938.png,0,0,0,1,2
s1_03939.png,0,0,0,3,2
s1_03940.png,1,1,1,0,0
s1_03941.png,0,0,0,4,1
s1_03942.png,0,0,1,0,2
s1_03943.png,0,0,1,0,2
s1_03944.png,0,0,0,4,1
s1_03945.png,1,0,1,4,2
s1_03946.png,0,0,0,1,1
s1_03947.png,0,0,1,4,2
s1_03948.png,0,0,0,2,2
s1_03949.png,0,0,0,4,1
s1_03950.png,0,0,1,4,2
s1_03951.png,0,0,1,0,2
s1_03952.png,1,0,1,1,2
s1_03953.png,1,1,0,4,2
s1_03954.png,1,1,0,1,2
s1_03955.png,0,0,0,4,1
s1_03956.png,0,0,1,0,1
s1_03957.png,1,1,0,3,1
s1_03958.png,0,0,1,4,2
s1_03959.png,0,0,0,1,1
s1_03960.png,0,0,0,0,2
s1_03961.png,1,1,1,0,1
s1_03962.png,1,1,1,1,0
s1_03963.png,0,0,1,4,1
s1_03964.png,1,1,0,3,0
s1_03965.png,0,0,0,2,2
s1_03966.png,0,1,0,4,2
s1_03967.png,1,0,1,1,0
s1_03968.png,1,1,0,4,2
s1_03969.png,0,0,1,4,1
s1_03970.png,1,1,1,0,1
s1_03971.png,0,0,1,1,2
s1_03972.png,0,0,0,4,2
s1_03973.png,1,1,0,4,2
s1_03974.png,0,0,0,4,1
s1_03975.png,1,1,0,1,0
s1_03976.png,0,0,0,1,2
s1_03977.png,0,0,0,1,1
s1_03978.png,1,1,1,1,2
s1_03979.png,0,1,1,2,2
s1_03980.png,1,0,0,0,2
s1_03981.png,0,0,0,4,1
s1_03982.png,0,0,1,1,1
s1_03983.png,1,1,1,2,2
s1_03984.png,0,0,0,4,2
s1_03985.png,1,0,1,1,1
s1_03986.png,1,1,1,4,1
s1_03987.png,1,1,0,2,1
s1_03988.png,0,0,1,0,2
s1_03989.png,0,1,0,2,1
s1_03990.png,1,0,1,1,2
s1_03991.png,0,0,1,3,2
s1_03992.png,1,0,0,1,0
s1_03993.png,0,0,0,1,2
s1_03994.png,0,0,0,0,1
s1_03995.png,1,1,1,3,2
s1_03996.png,0,0,1,1,1
s1_03997.png,1,1,0,0,1
s1_03998.png,0,0,0,0,1
s1_03999.png,0,0,0,0,2
s1_04000.png,0,0,1,0,1
s1_04001.png,0,0,0,1,1
s1_04002.png,0,0,0,2,2
s1_04003.png,1,0,0,1,1
s1_04004.png,1,1,1,4,2
s1_04005.png,0,0,0,1,2
s1_04006.png,1,1,1,4,2
s1_04007.png,0,0,1,0,2
s1_04008.png,1,0,0,1,2
s1_04009.png,0,0,0,1,2
s1_04010.png,1,0,1,1,2
s1_04011.png,0,0,0,0,2
s1_04012.png,1,0,1,1,2
s1_04013.png,0,0,1,1,0
s1_04014.png,0,0,0,1,2
s1_04015.png,0,0,0,0,2
s1_04016.png,0,0,0,1,2
s1_04017.png,0,0,0,2,2
s1_04018.png,0,0,0,1,2
s1_04019.png,1,1,0,4,1
s1_04020.png,0,0,0,2,2
s1_04021.png,0,0,0,1,2
s1_04022.png,1,1,0,3,0
s1_04023.png,1,0,1,1,0
s1_04024.png,0,0,1,0,1
s1_04025.png,1,1,0,2,0
s1_04026.png,0,0,0,1,1
s1_04027.png,0,0,1,1,1
s1_04028.png,0,0,0,0,1
s1_04029.png,0,0,0,3,0
s1_04030.png,0,1,1,1,2
s1_04031.png,0,0,0,0,2
s1_04032.png,1,0,1,0,0
s1_04033.png,0,0,1,3,2
s1_04034.png,0,0,0,2,2
s1_04035.png,1,1,1,1,2
s1_04036.png,0,0,0,2,1
s1_04037.png,0,0,0,4,2
s1_04038.png,0,0,0,3,2
s1_04039.png,0,0,1,2,2
s1_04040.png,0,0,0,1,1
s1_04041.png,1,0,0,1,2
s1_04042.png,1,1,0,1,1
s1_04043.png,1,1,1,3,2
s1_04044.png,0,0,0,2,2
s1_04045.png,0,0,1,4,2
s1_04046.png,0,1,0,3,1
s1_04047.png,0,0,0,0,1
s1_04048.png,0,0,1,1,1
s1_04049.png,0,0,0,1,2
s1_04050.png,1,1,1,1,2
s1_04051.png,0,0,0,1,1
s1_04052.png,0,0,0,1,2
s1_04053.png,0,0,0,0,1
s1_04054.png,0,0,1,4,1
s1_04055.png,0,1,1,1,2
s1_04056.png,0,0,1,2,2
s1_04057.png,1,1,1,4,0
s1_04058.png,1,1,0,1,1
s1_04059.png,0,0,0,2,1
s1_04060.png,0,0,1,1,2
s1_04061.png,0,0,0,0,1
s1_04062.png,1,0,0,4,1
s1_04063.png,0,0,0,0,2
s1_04064.png,1,0,1,1,2
s1_04065.png,0,0,0,1,2
s1_04066.png,1,1,0,1,1
s1_04067.png,1,1,0,1,2
s1_04068.png,0,0,0,4,2
s1_04069.png,0,0,0,4,2
s1_04070.png,0,0,0,4,1
s1_04071.png,0,0,0,0,1
s1_04072.png,1,1,0,4,2
s1_04073.png,0,0,1,1,2
s1_04074.png,1,0,0,4,2
s1_04075.png,0,0,1,1,1
s1_04076.png,0,0,1,1,1
s1_04077.png,1,1,0,4,1
s1_04078.png,0,0,0,3,1
s1_04079.png,1,1,0,4,2
s1_04080.png,0,0,0,4,2
s1_04081.png,0,0,0,1,1
s1_04082.png,1,0,0,2,1
s1_04083.png,0,0,0,0,1
s1_04084.png,1,1,1,3,2
s1_04085.png,0,0,0,3,2
s1_04086.png,0,0,0,1,2
s1_04087.png,1,1,0,0,2
s1_04088.png,1,0,0,1,2
s1_04089.png,1,1,0,0,1
s1_04090.png,0,0,1,0,2
s1_04091.png,1,0,0,0,2
s1_04092.png,1,1,0,4,1
s1_04093.png,0,0,1,0,1
s1_04094.png,0,0,1,0,2
s1_04095.png,1,0,1,4,0
s1_04096.png,0,0,0,0,1
s1_04097.png,0,0,0,1,0
s1_04098.png,0,0,0,4,2
s1_04099.png,1,1,0,2,2
s1_04100.png,1,1,1,0,2
s1_04101.png,1,1,0,0,2
s1_04102.png,1,0,0,3,1
s1_04103.png,0,0,0,0,2
s1_04104.png,0,0,0,4,2
s1_04105.png,1,1,0,4,1
s1_04106.png,0,0,1,2,2
s1_04107.png,0,0,1,2,2
s1_04108.png,0,0,0,0,1
s1_04109.png,1,1,0,1,2
s1_04110.png,0,0,1,1,2
s1_04111.png,0,0,1,0,2
s1_04112.png,0,1,0,0,2
s1_04113.png,0,0,1,4,2
s1_04114.png,0,0,1,1,1
s1_04115.png,0,0,1,0,2
s1_04116.png,1,1,1,4,1
s1_04117.png,0,0,0,2,0
s1_04118.png,0,0,0,0,2
s1_04119.png,1,1,1,2,2
s1_04120.png,0,0,1,4,0
s1_04121.png,1,0,0,0,1
s1_04122.png,0,0,0,3,2
s1_04123.png,1,1,0,1,1
s1_04124.png,0,0,0,4,1
s1_04125.png,0,0,0,0,2
s1_04126.png,0,0,0,1,2
s1_04127.png,0,0,1,0,1
s1_04128.png,0,0,0,1,1
s1_04129.png,0,0,0,0,2
s1_04130.png,0,0,0,0,2
s1_04131.png,0,0,0,1,2
s1_04132.png,0,0,0,0,2
s1_04133.png,0,0,1,1,2
s1_04134.png,1,1,1,1,2
s1_04135.png,0,0,1,1,1
s1_04136.png,1,0,0,3,0
s1_04137.png,0,0,1,3,0
s1_04138.png,0,0,0,1,2
s1_04139.png,1,1,0,3,2
s1_04140.png,0,0,0,2,2
s1_04141.png,1,1,1,4,2
s1_04142.png,0,0,0,1,1
s1_04143.png,0,0,1,3,2
s1_04144.png,0,0,1,1,2
s1_04145.png,0,0,0,1,0
s1_04146.png,1,0,0,1,2
s1_04147.png,0,0,0,0,1
s1_04148.png,1,0,0,1,2
s1_04149.png,0,0,0,0,1
s1_04150.png,1,0,0,0,2
s1_04151.png,1,1,0,2,1
s1_04152.png,0,0,1,0,1
s1_04153.png,0,0,0,1,2
s1_04154.png,1,1,0,4,2
s1_04155.png,1,1,1,1,2
s1_04156.png,0,0,0,0,0
s1_04157.png,1,1,1,1,2
s1_04158.png,0,0,0,2,2
s1_04159.png,1,0,0,0,2
s1_04160.png,0,0,0,0,2
s1_04161.png,0,0,0,1,2
s1_04162.png,0,0,1,1,1
s1_04163.png,0,0,0,1,2
s1_04164.png,1,0,1,3,1
s1_04165.png,0,1,0,1,2
s1_04166.png,1,1,0,2,2
s1_04167.png,0,0,0,2,2
s1_04168.png,0,0,0,0,2
s1_04169.png,0,0,0,0,0
s1_04170.png,0,0,0,0,2
s1_04171.png,1,0,0,0,1
s1_04172.png,1,0,0,0,2
s1_04173.png,0,0,1,1,2
s1_04174.png,1,1,0,4,1
s1_04175.png,0,0,0,2,2
s1_04176.png,0,0,1,1,1
s1_04177.png,0,0,0,3,2
s1_04178.png,1,1,1,2,1
s1_04179.png,0,0,0,4,1
s1_04180.png,0,0,0,4,1
s1_04181.png,0,1,1,3,2
s1_04182.png,0,0,1,2,2
s1_04183.png,1,1,1,0,1
s1_04184.png,0,0,1,3,1
s1_04185.png,1,0,0,3,2
s1_04186.png,0,0,0,3,2
s1_04187.png,0,0,1,4,1
s1_04188.png,0,0,0,4,1
s1_04189.png,0,0,1,3,1
s1_04190.png,0,0,0,1,1
s1_04191.png,0,0,1,4,1
s1_04192.png,0,0,0,1,0
s1_04193.png,0,0,0,0,2
s1_04194.png,1,1,0,0,2
s1_04195.png,0,0,1,4,2
s1_04196.png,0,0,1,4,0
s1_04197.png,0,0,1,1,1
s1_04198.png,0,0,0,1,1
s1_04199.png,0,0,0,1,2
s1_04200.png,1,1,1,4,1
s1_04201.png,1,0,0,4,2
s1_04202.png,0,0,0,1,1
s1_04203.png,1,1,1,4,2
s1_04204.png,1,1,1,1,2
s1_04205.png,1,0,0,2,1
s1_04206.png,0,0,0,3,1
s1_04207.png,0,0,0,4,2
s1_04208.png,0,0,1,4,2
s1_04209.png,1,0,1,2,1
s1_04210.png,0,0,0,1,2
s1_04211.png,1,0,0,1,2
s1_04212.png,0,0,1,4,2
s1_04213.png,0,1,1,1,2
s1_04214.png,0,0,1,0,1
s1_04215.png,0,0,0,1,2
s1_04216.png,0,0,0,4,1
s1_04217.png,1,1,0,0,1
s1_04218.png,1,1,0,0,2
s1_04219.png,0,0,0,1,1
s1_04220.png,1,1,0,1,0
s1_04221.png,0,0,1,2,2
s1_04222.png,0,0,1,1,1
s1_04223.png,0,0,1,0,1
s1_04224.png,0,0,1,0,2
s1_04225.png,1,0,0,2,2
s1_04226.png,1,0,1,4,1
s1_04227.png,0,0,0,2,1
s1_04228.png,1,1,0,1,2
s1_04229.png,0,0,1,4,2
s1_04230.png,0,0,0,0,1
s1_04231.png,0,0,0,0,2
s1_04232.png,0,0,0,0,0
s1_04233.png,0,0,0,4,2
s1_04234.png,0,0,1,1,2
s1_04235.png,0,0,0,1,2
s1_04236.png,0,0,1,4,2
s1_04237.png,0,0,0,4,1
s1_04238.png,0,0,0,0,0
s1_04239.png,0,0,1,1,2
s1_04240.png,1,1,0,4,1
s1_04241.png,0,0,1,1,1
s1_04242.png,0,0,0,1,2
s1_04243.png,1,1,0,3,2
s1_04244.png,1,0,1,0,2
s1_04245.png,0,0,1,3,2
s1_04246.png,0,0,0,4,2
s1_04247.png,1,1,1,4,1
s1_04248.png,0,0,0,4,2
s1_04249.png,0,0,0,1,0
s1_04250.png,0,0,0,4,0
s1_04251.png,0,0,1,1,2
s1_04252.png,0,0,1,1,2
s1_04253.png,0,0,0,4,0
s1_04254.png,0,0,0,0,2
s1_04255.png,0,0,0,4,2
s1_04256.png,0,0,1,0,2
s1_04257.png,0,0,0,1,1
s1_04258.png,0,0,0,4,0
s1_04259.png,0,0,1,1,1
s1_04260.png,0,0,0,1,2
s1_04261.png,1,1,0,4,1
s1_04262.png,0,0,1,1,1
s1_04263.png,0,0,1,0,1
s1_04264.png,0,0,0,4,2
s1_04265.png,0,0,1,0,2
s1_04266.png,0,0,1,2,2
s1_04267.png,1,1,0,1,1
s1_04268.png,1,1,0,3,2
s1_04269.png,0,0,1,1,1
s1_04270.png,0,0,1,1,1
s1_04271.png,1,1,0,1,1
s1_04272.png,0,0,1,1,1
s1_04273.png,0,0,1,2,1
s1_04274.png,0,0,0,4,1
s1_04275.png,0,0,0,3,2
s1_04276.png,0,0,0,3,2
s1_04277.png,1,1,1,0,2
s1_04278.png,1,1,1,2,1
s1_04279.png,0,0,0,0,1
s1_04280.png,0,0,1,1,1
s1_04281.png,0,0,1,4,0
s1_04282.png,1,1,0,4,2
s1_04283.png,1,1,0,1,1
s1_04284.png,1,0,0,4,1
s1_04285.png,0,0,0,1,2
s1_04286.png,0,0,1,1,2
s1_04287.png,0,0,1,0,2
s1_04288.png,1,0,1,1,2
s1_04289.png,0,1,1,4,2
s1_04290.png,0,0,0,0,2
s1_04291.png,0,0,0,3,1
s1_04292.png,0,0,1,2,2
s1_04293.png,0,0,1,1,2
s1_04294.png,0,0,1,3,0
s1_04295.png,1,1,0,3,2
s1_04296.png,0,0,1,1,0
s1_04297.png,0,0,0,3,1
s1_04298.png,1,1,0,1,1
s1_04299.png,0,0,0,1,1
s1_04300.png,0,0,0,0,2
s1_04301.png,0,0,1,4,2
s1_04302.png,1,1,0,4,2
s1_04303.png,1,1,0,2,2
s1_04304.png,0,0,0,0,2
s1_04305.png,0,0,0,1,2
s1_04306.png,1,1,0,0,1
s1_04307.png,1,1,0,4,2
s1_04308.png,0,0,0,4,1
s1_04309.png,0,0,0,4,2
s1_04310.png,0,0,0,1,1
s1_04311.png,0,0,1,3,2
s1_04312.png,0,0,0,2,2
s1_04313.png,0,0,0,1,1
s1_04314.png,0,0,0,0,1
s1_04315.png,1,0,1,0,1
s1_04316.png,0,0,0,4,2
s1_04317.png,0,0,0,0,2
s1_04318.png,0,0,0,0,1
s1_04319.png,0,0,0,2,1
s1_04320.png,1,1,0,1,2
s1_04321.png,0,0,0,3,2
s1_04322.png,0,0,0,1,2
s1_04323.png,0,0,1,2,1
s1_04324.png,0,0,1,1,1
s1_04325.png,1,1,0,4,1
s1_04326.png,0,0,1,0,2
s1_04327.png,0,0,0,1,1
s1_04328.png,0,0,0,0,2
s1_04329.png,1,0,1,4,2
s1_04330.png,0,0,0,2,2
s1_04331.png,0,0,1,1,2
s1_04332.png,1,1,0,1,2
s1_04333.png,0,0,1,1,2
s1_04334.png,1,0,1,1,2
s1_04335.png,0,0,0,1,2
s1_04336.png,1,1,0,1,2
s1_04337.png,0,1,0,1,1
s1_04338.png,1,0,1,1,2
s1_04339.png,1,1,1,4,1
s1_04340.png,0,0,1,0,2
s1_04341.png,0,0,0,0,1
s1_04342.png,1,0,0,2,2
s1_04343.png,0,0,1,4,1
s1_04344.png,1,1,0,0,2
s1_04345.png,0,0,0,3,1
s1_04346.png,1,1,1,3,2
s1_04347.png,0,0,0,4,2
s1_04348.png,0,0,0,0,1
s1_04349.png,0,0,0,1,1
s1_04350.png,1,1,0,1,2
s1_04351.png,1,1,1,2,1
s1_04352.png,1,1,0,2,1
s1_04353.png,0,0,0,0,1
s1_04354.png,0,0,0,1,1
s1_04355.png,1,0,1,4,1
